Order ID,Product,Quantity Ordered,Price Each,Date,Address,
176836,Samsung USB Type-C to Type-Ce-C,2,12,4/10/2019,"857 Hickory St, Boston, MA 02215",
176837,USB-C to Lightning Cable,1,15,4/10/2019,"213 River St, New York City, NY 10001",
176838,USB-C to Lightning Cable,1,15,4/5/2019,"656 South St, New York City, NY 10001",
176839,20in Monitor,1,110,4/10/2019,"625 Willow St, Boston, MA 02215",
176840,Samsung USB Type-C to Type-Ce-C,1,12,4/2/2019,"939 14th St, Austin, TX 73301",
176841,AAA Batteries (4-pack),3,3,4/26/2019,"177 Highland St, San Francisco, CA 94016",
176842,AA Batteries (4-pack),2,4,4/6/2019,"532 1st St, New York City, NY 10001",
176843,24-inch Monitor,1,380,4/21/2019,"733 Maple St, Atlanta, GA 30301",
176844,AA Batteries (4-pack),1,4,4/23/2019,"983 Main St, Boston, MA 02215",
176845,Samsung USB Type-C to Type-Ce-C,1,12,4/15/2019,"925 Cedar St, San Francisco, CA 94016",
176846,Samsung USB Type-C to Type-Ce-C,1,12,4/19/2019,"599 10th St, New York City, NY 10001",
176847,AA Batteries (4-pack),3,4,4/3/2019,"616 9th St, Austin, TX 73301",
176848,27in FHD Monitor,1,150,4/28/2019,"442 Center St, Boston, MA 02215",
176849,24-inch Monitor,1,380,4/22/2019,"309 West St, San Francisco, CA 94016",
176850,AA Batteries (4-pack),1,4,4/3/2019,"520 5th St, Seattle, WA 98101",
176851,AA Batteries (4-pack),1,4,4/9/2019,"669 Dogwood St, San Francisco, CA 94016",
176852,AA Batteries (4-pack),1,4,4/9/2019,"731 Lincoln St, Portland, OR 97035",
176853,AA Batteries (4-pack),1,4,4/24/2019,"858 14th St, New York City, NY 10001",
176854,AA Batteries (4-pack),1,4,4/11/2019,"460 South St, Los Angeles, CA 90001",
176855,Wired Headphones,1,12,4/21/2019,"103 12th St, Los Angeles, CA 90001",
176856,USB-C to Lightning Cable,1,15,4/13/2019,"459 8th St, San Francisco, CA 94016",
176857,Bose SoundSport Headphones,1,100,4/30/2019,"418 14th St, Portland, OR 97035",
176858,AAA Batteries (4-pack),1,3,4/16/2019,"669 Park St, Los Angeles, CA 90001",
176859,AA Batteries (4-pack),1,4,4/15/2019,"525 Adams St, New York City, NY 10001",
176860,Samsung USB Type-C to Type-Ce-C,1,12,4/4/2019,"420 Hill St, San Francisco, CA 94016",
176861,Bose SoundSport Headphones,1,100,4/14/2019,"370 9th St, Los Angeles, CA 90001",
176862,AAA Batteries (4-pack),1,3,4/29/2019,"267 Willow St, San Francisco, CA 94016",
176863,27in FHD Monitor,1,150,4/19/2019,"64 Maple St, New York City, NY 10001",
176864,AAA Batteries (4-pack),2,3,4/2/2019,"453 Meadow St, San Francisco, CA 94016",
176865,AA Batteries (4-pack),1,4,4/18/2019,"952 Washington St, New York City, NY 10001",
176866,HP ProBook 450 Notebook,1,1000,4/2/2019,"338 West St, New York City, NY 10001",
176867,AAA Batteries (4-pack),1,3,4/25/2019,"483 Washington St, San Francisco, CA 94016",
176868,20in Monitor,1,110,4/5/2019,"213 Highland St, Boston, MA 02215",
176869,Anker Soundcore Life 2 Neo,1,150,4/23/2019,"861 2nd St, Seattle, WA 98101",
176870,AAA Batteries (4-pack),3,3,4/5/2019,"964 Park St, New York City, NY 10001",
176871,AA Batteries (4-pack),1,4,4/29/2019,"489 9th St, Dallas, TX 75001",
176872,AA Batteries (4-pack),1,4,4/15/2019,"678 Madison St, Los Angeles, CA 90001",
176873,AA Batteries (4-pack),1,4,4/6/2019,"532 Spruce St, Los Angeles, CA 90001",
176874,AAA Batteries (4-pack),1,3,4/15/2019,"325 Pine St, New York City, NY 10001",
176875,27in 4K Gaming Monitor,1,390,4/23/2019,"727 Forest St, San Francisco, CA 94016",
176876,Bose SoundSport Headphones,1,100,4/23/2019,"263 Hickory St, Boston, MA 02215",
176877,USB-C to Lightning Cable,1,15,4/10/2019,"289 4th St, San Francisco, CA 94016",
176878,HP ProBook 450 Notebook,1,1000,4/13/2019,"161 Highland St, San Francisco, CA 94016",
176879,Flatscreen TV,1,300,4/13/2019,"370 Sunset St, Portland, ME 04101",
176880,27in FHD Monitor,1,150,4/4/2019,"691 River St, New York City, NY 10001",
176881,Wired Headphones,1,12,4/22/2019,"157 Sunset St, San Francisco, CA 94016",
176882,Wired Headphones,1,12,4/24/2019,"929 Main St, Boston, MA 02215",
176883,Wired Headphones,2,12,4/15/2019,"344 Dogwood St, New York City, NY 10001",
176884,Samsung USB Type-C to Type-Ce-C,1,12,4/11/2019,"813 Highland St, San Francisco, CA 94016",
176885,24-inch Monitor,1,380,4/22/2019,"582 River St, Boston, MA 02215",
176886,Flatscreen TV,1,300,4/19/2019,"410 8th St, San Francisco, CA 94016",
176887,AAA Batteries (4-pack),1,3,4/1/2019,"591 4th St, Boston, MA 02215",
176888,Wired Headphones,1,12,4/15/2019,"608 5th St, New York City, NY 10001",
176889,AAA Batteries (4-pack),1,3,4/17/2019,"837 Madison St, Boston, MA 02215",
176890,Samsung USB Type-C to Type-Ce-C,1,12,4/25/2019,"950 8th St, Austin, TX 73301",
176891,AAA Batteries (4-pack),1,3,4/7/2019,"323 Ridge St, Portland, OR 97035",
176892,AAA Batteries (4-pack),1,3,4/12/2019,"165 Meadow St, Boston, MA 02215",
176893,AAA Batteries (4-pack),1,3,4/23/2019,"794 Dogwood St, Seattle, WA 98101",
176894,Flatscreen TV,1,300,4/13/2019,"589 Park St, San Francisco, CA 94016",
176895,Anker Soundcore Life 2 Neo,1,150,4/24/2019,"286 6th St, Boston, MA 02215",
176896,AAA Batteries (4-pack),2,3,4/24/2019,"77 Johnson St, Dallas, TX 75001",
176897,Anker Soundcore Life 2 Neo,1,150,4/2/2019,"941 Walnut St, San Francisco, CA 94016",
176898,Anker Soundcore Life 2 Neo,1,150,4/18/2019,"45 River St, New York City, NY 10001",
176899,USB-C to Lightning Cable,1,15,4/5/2019,"269 South St, San Francisco, CA 94016",
176900,Bose SoundSport Headphones,1,100,4/21/2019,"356 North St, Boston, MA 02215",
176901,USB-C to Lightning Cable,1,15,4/22/2019,"25 8th St, Atlanta, GA 30301",
176902,Samsung USB Type-C to Type-Ce-C,1,12,4/11/2019,"166 Dogwood St, Atlanta, GA 30301",
176903,iPhone 14 Pro Max,1,700,4/9/2019,"684 Main St, Boston, MA 02215",
176904,AAA Batteries (4-pack),1,3,4/13/2019,"782 Ridge St, Boston, MA 02215",
176905,27in FHD Monitor,1,150,4/12/2019,"92 Spruce St, New York City, NY 10001",
176906,27in FHD Monitor,1,150,4/7/2019,"636 Cherry St, Los Angeles, CA 90001",
176907,27in FHD Monitor,1,150,4/11/2019,"120 Sunset St, Los Angeles, CA 90001",
176908,AAA Batteries (4-pack),1,3,4/25/2019,"802 Maple St, Seattle, WA 98101",
176909,Wired Headphones,1,12,4/22/2019,"692 Jackson St, Portland, ME 04101",
176910,AAA Batteries (4-pack),2,3,4/19/2019,"573 2nd St, Los Angeles, CA 90001",
176911,AAA Batteries (4-pack),1,3,4/12/2019,"346 13th St, Los Angeles, CA 90001",
176912,Anker Soundcore Life 2 Neo,1,150,4/25/2019,"862 7th St, Seattle, WA 98101",
176913,AAA Batteries (4-pack),1,3,4/20/2019,"340 11th St, Atlanta, GA 30301",
176914,USB-C to Lightning Cable,1,15,4/1/2019,"846 Cherry St, San Francisco, CA 94016",
176915,AAA Batteries (4-pack),1,3,4/4/2019,"64 Hill St, Dallas, TX 75001",
176916,24-inch Monitor,1,380,4/18/2019,"285 Cedar St, San Francisco, CA 94016",
176917,Samsung USB Type-C to Type-Ce-C,1,12,4/14/2019,"376 Sunset St, Boston, MA 02215",
176918,Samsung USB Type-C to Type-Ce-C,1,12,4/10/2019,"398 Elm St, Los Angeles, CA 90001",
176919,AAA Batteries (4-pack),1,3,4/29/2019,"240 14th St, Boston, MA 02215",
176920,Anker Soundcore Life 2 Neo,1,150,4/30/2019,"117 Lake St, New York City, NY 10001",
176921,USB-C to Lightning Cable,1,15,4/24/2019,"365 Wilson St, San Francisco, CA 94016",
176922,Bose SoundSport Headphones,1,100,4/2/2019,"859 Hill St, Los Angeles, CA 90001",
176923,LG Washing Machine,1,600,4/26/2019,"259 6th St, Los Angeles, CA 90001",
176924,Bose SoundSport Headphones,1,100,4/14/2019,"375 4th St, New York City, NY 10001",
176925,USB-C to Lightning Cable,1,15,4/18/2019,"920 Wilson St, New York City, NY 10001",
176926,Samsung USB Type-C to Type-Ce-C,1,12,4/14/2019,"921 Cedar St, Atlanta, GA 30301",
176927,Wired Headphones,1,12,4/18/2019,"700 Sunset St, Los Angeles, CA 90001",
176928,AAA Batteries (4-pack),1,3,4/8/2019,"203 Hickory St, San Francisco, CA 94016",
176929,HP ProBook 450 Notebook,1,1000,4/11/2019,"743 11th St, Dallas, TX 75001",
176930,Samsung USB Type-C to Type-Ce-C,1,12,4/15/2019,"161 Center St, Boston, MA 02215",
176931,HP ProBook 450 Notebook,1,1000,4/13/2019,"57 Pine St, New York City, NY 10001",
176932,24-inch Monitor,1,380,4/28/2019,"118 Church St, Seattle, WA 98101",
176933,Flatscreen TV,1,300,4/24/2019,"698 Spruce St, New York City, NY 10001",
176934,AAA Batteries (4-pack),1,3,4/8/2019,"329 Park St, New York City, NY 10001",
176935,AAA Batteries (4-pack),1,3,4/3/2019,"315 1st St, Dallas, TX 75001",
176935,27in FHD Monitor,1,150,4/3/2019,"315 1st St, Dallas, TX 75001",
176936,Anker Soundcore Life 2 Neo,1,150,4/15/2019,"846 Hickory St, Boston, MA 02215",
176937,Google Pixel 8 Pro,1,600,4/30/2019,"980 7th St, Los Angeles, CA 90001",
176938,AAA Batteries (4-pack),1,3,4/29/2019,"249 Jefferson St, Los Angeles, CA 90001",
176939,AAA Batteries (4-pack),1,3,4/6/2019,"418 12th St, San Francisco, CA 94016",
176940,USB-C to Lightning Cable,1,15,4/2/2019,"864 Hickory St, Dallas, TX 75001",
176941,27in 4K Gaming Monitor,1,390,4/11/2019,"807 14th St, San Francisco, CA 94016",
176942,AA Batteries (4-pack),1,4,4/12/2019,"419 Washington St, Portland, OR 97035",
176943,USB-C to Lightning Cable,1,15,4/9/2019,"211 2nd St, San Francisco, CA 94016",
176944,Bose SoundSport Headphones,1,100,4/28/2019,"719 West St, Austin, TX 73301",
176945,Samsung USB Type-C to Type-Ce-C,1,12,4/24/2019,"701 Pine St, Austin, TX 73301",
176946,USB-C to Lightning Cable,1,15,4/27/2019,"991 6th St, New York City, NY 10001",
176947,AA Batteries (4-pack),2,4,4/2/2019,"357 Center St, Los Angeles, CA 90001",
176948,Wired Headphones,1,12,4/26/2019,"761 Highland St, San Francisco, CA 94016",
176949,Samsung USB Type-C to Type-Ce-C,1,12,4/27/2019,"347 Jackson St, Los Angeles, CA 90001",
176950,USB-C to Lightning Cable,1,15,4/4/2019,"929 Johnson St, Dallas, TX 75001",
176951,Samsung USB Type-C to Type-Ce-C,2,12,4/15/2019,"606 Lakeview St, Boston, MA 02215",
176952,AAA Batteries (4-pack),1,3,4/6/2019,"693 5th St, Los Angeles, CA 90001",
176953,Flatscreen TV,1,300,4/29/2019,"595 West St, Dallas, TX 75001",
176954,Bose SoundSport Headphones,1,100,4/28/2019,"524 Elm St, San Francisco, CA 94016",
176955,AAA Batteries (4-pack),1,3,4/2/2019,"169 Church St, San Francisco, CA 94016",
176956,AA Batteries (4-pack),1,4,4/1/2019,"703 5th St, Dallas, TX 75001",
176957,Google Pixel 8 Pro,1,600,4/6/2019,"582 Church St, Boston, MA 02215",
176958,Bose SoundSport Headphones,1,100,4/23/2019,"497 Main St, Boston, MA 02215",
176959,Wired Headphones,1,12,4/8/2019,"125 Jefferson St, Seattle, WA 98101",
176960,Bose SoundSport Headphones,1,100,4/8/2019,"737 West St, Dallas, TX 75001",
176961,27in FHD Monitor,1,150,4/16/2019,"357 Willow St, Portland, OR 97035",
176962,Wired Headphones,1,12,4/7/2019,"710 Church St, San Francisco, CA 94016",
176963,AAA Batteries (4-pack),2,3,4/14/2019,"390 Walnut St, Los Angeles, CA 90001",
176964,AAA Batteries (4-pack),1,3,4/5/2019,"453 Cedar St, San Francisco, CA 94016",
176965,USB-C to Lightning Cable,1,15,4/8/2019,"900 Dogwood St, Boston, MA 02215",
176966,Bose SoundSport Headphones,1,100,4/22/2019,"3 Main St, Boston, MA 02215",
176967,27in 4K Gaming Monitor,1,390,4/13/2019,"275 Lake St, Dallas, TX 75001",
176968,Bose SoundSport Headphones,1,100,4/28/2019,"183 2nd St, Atlanta, GA 30301",
176969,AA Batteries (4-pack),1,4,4/5/2019,"346 Wilson St, Portland, OR 97035",
176970,Bose SoundSport Headphones,1,100,4/6/2019,"524 7th St, Los Angeles, CA 90001",
176971,AAA Batteries (4-pack),1,3,4/5/2019,"166 5th St, New York City, NY 10001",
176972,27in FHD Monitor,1,150,4/6/2019,"824 West St, Seattle, WA 98101",
176973,Wired Headphones,1,12,4/4/2019,"748 Madison St, Los Angeles, CA 90001",
176974,HP ProBook 450 Notebook,1,1000,4/5/2019,"789 Center St, Seattle, WA 98101",
176975,Samsung USB Type-C to Type-Ce-C,1,12,4/23/2019,"28 13th St, San Francisco, CA 94016",
176975,AAA Batteries (4-pack),1,3,4/23/2019,"28 13th St, San Francisco, CA 94016",
176976,27in FHD Monitor,1,150,4/18/2019,"260 Pine St, Los Angeles, CA 90001",
176977,Bose SoundSport Headphones,1,100,4/6/2019,"808 Ridge St, Portland, OR 97035",
176978,Anker Soundcore Life 2 Neo,1,150,5/1/2019,"589 Lake St, Portland, OR 97035",
176979,AAA Batteries (4-pack),2,3,4/28/2019,"315 9th St, New York City, NY 10001",
176980,Bose SoundSport Headphones,1,100,4/2/2019,"456 10th St, Seattle, WA 98101",
176981,Google Pixel 8 Pro,1,600,4/1/2019,"924 11th St, San Francisco, CA 94016",
176982,iPhone 14 Pro Max,1,700,4/14/2019,"237 Lake St, Los Angeles, CA 90001",
176983,AAA Batteries (4-pack),2,3,4/23/2019,"769 11th St, Boston, MA 02215",
176984,Anker Soundcore Life 2 Neo,1,150,4/22/2019,"77 Lake St, Portland, OR 97035",
176985,Samsung USB Type-C to Type-Ce-C,1,12,4/15/2019,"859 7th St, New York City, NY 10001",
176986,Anker Soundcore Life 2 Neo,1,150,4/12/2019,"623 Lakeview St, Los Angeles, CA 90001",
176987,AAA Batteries (4-pack),1,3,4/22/2019,"87 Spruce St, San Francisco, CA 94016",
176988,USB-C to Lightning Cable,1,15,4/30/2019,"251 South St, Boston, MA 02215",
176989,Google Pixel 8 Pro,1,600,4/9/2019,"346 9th St, Los Angeles, CA 90001",
176989,Samsung USB Type-C to Type-Ce-C,1,12,4/9/2019,"346 9th St, Los Angeles, CA 90001",
176990,27in FHD Monitor,1,150,4/7/2019,"322 2nd St, San Francisco, CA 94016",
176991,Bose SoundSport Headphones,1,100,4/15/2019,"338 2nd St, San Francisco, CA 94016",
176992,AAA Batteries (4-pack),2,3,4/15/2019,"927 5th St, New York City, NY 10001",
176993,iPhone 14 Pro Max,1,700,4/7/2019,"28 South St, Los Angeles, CA 90001",
176993,Wired Headphones,1,12,4/7/2019,"28 South St, Los Angeles, CA 90001",
176994,Google Pixel 8 Pro,1,600,4/15/2019,"628 12th St, Los Angeles, CA 90001",
176995,AA Batteries (4-pack),2,4,4/20/2019,"964 8th St, San Francisco, CA 94016",
176996,Wired Headphones,1,12,4/23/2019,"57 Wilson St, Atlanta, GA 30301",
176997,AA Batteries (4-pack),1,4,4/25/2019,"354 14th St, New York City, NY 10001",
176998,Bose SoundSport Headphones,1,100,4/12/2019,"481 Maple St, San Francisco, CA 94016",
176999,USB-C to Lightning Cable,1,15,4/28/2019,"192 7th St, Seattle, WA 98101",
177000,Samsung USB Type-C to Type-Ce-C,1,12,4/26/2019,"936 9th St, Los Angeles, CA 90001",
177001,Wired Headphones,1,12,4/17/2019,"958 Walnut St, Los Angeles, CA 90001",
177002,Samsung USB Type-C to Type-Ce-C,1,12,4/15/2019,"965 Elm St, San Francisco, CA 94016",
177003,Samsung USB Type-C to Type-Ce-C,1,12,4/13/2019,"903 Wilson St, San Francisco, CA 94016",
177004,AAA Batteries (4-pack),1,3,4/24/2019,"781 Wilson St, Los Angeles, CA 90001",
177005,USB-C to Lightning Cable,1,15,4/28/2019,"375 Jefferson St, Los Angeles, CA 90001",
177006,24-inch Monitor,1,380,4/2/2019,"776 Spruce St, Austin, TX 73301",
177007,AAA Batteries (4-pack),1,3,4/18/2019,"806 Willow St, Boston, MA 02215",
177008,Anker Soundcore Life 2 Neo,1,150,4/5/2019,"899 7th St, Dallas, TX 75001",
177009,AA Batteries (4-pack),1,4,4/24/2019,"623 5th St, Los Angeles, CA 90001",
177010,Anker Soundcore Life 2 Neo,1,150,4/28/2019,"885 Jefferson St, Dallas, TX 75001",
177011,Wired Headphones,2,12,4/11/2019,"742 Maple St, Dallas, TX 75001",
177012,USB-C to Lightning Cable,3,15,4/29/2019,"987 9th St, New York City, NY 10001",
177013,AAA Batteries (4-pack),1,3,4/18/2019,"398 Pine St, Los Angeles, CA 90001",
177014,USB-C to Lightning Cable,1,15,4/17/2019,"918 Maple St, Dallas, TX 75001",
177015,USB-C to Lightning Cable,1,15,4/26/2019,"61 7th St, New York City, NY 10001",
177016,Samsung USB Type-C to Type-Ce-C,1,12,4/23/2019,"277 Johnson St, Seattle, WA 98101",
177017,AAA Batteries (4-pack),5,3,4/16/2019,"713 Sunset St, New York City, NY 10001",
177018,Samsung USB Type-C to Type-Ce-C,1,12,4/25/2019,"412 Church St, New York City, NY 10001",
177019,Samsung USB Type-C to Type-Ce-C,1,12,4/20/2019,"2 4th St, San Francisco, CA 94016",
177020,MacBook Pro M2,1,1700,4/16/2019,"606 Walnut St, Seattle, WA 98101",
177021,Bose SoundSport Headphones,1,100,4/8/2019,"542 Cedar St, San Francisco, CA 94016",
177022,iPhone 14 Pro Max,1,700,4/17/2019,"216 Chestnut St, Los Angeles, CA 90001",
177022,Wired Headphones,1,12,4/17/2019,"216 Chestnut St, Los Angeles, CA 90001",
177023,AAA Batteries (4-pack),1,3,4/23/2019,"320 Adams St, New York City, NY 10001",
177024,Bose SoundSport Headphones,1,100,4/27/2019,"565 Madison St, Los Angeles, CA 90001",
177025,27in FHD Monitor,1,150,4/6/2019,"708 Cedar St, San Francisco, CA 94016",
177026,24-inch Monitor,1,380,4/11/2019,"892 5th St, Austin, TX 73301",
177027,Samsung USB Type-C to Type-Ce-C,1,12,4/24/2019,"472 Pine St, San Francisco, CA 94016",
177028,Bose SoundSport Headphones,1,100,4/4/2019,"456 Jefferson St, Atlanta, GA 30301",
177029,Wired Headphones,1,12,4/29/2019,"404 Church St, Boston, MA 02215",
177030,Samsung USB Type-C to Type-Ce-C,1,12,4/3/2019,"60 Adams St, San Francisco, CA 94016",
177031,Anker Soundcore Life 2 Neo,1,150,4/25/2019,"448 11th St, Los Angeles, CA 90001",
177032,iPhone 14 Pro Max,1,700,4/22/2019,"307 7th St, San Francisco, CA 94016",
177033,Samsung USB Type-C to Type-Ce-C,1,12,4/2/2019,"915 Park St, San Francisco, CA 94016",
177034,Samsung USB Type-C to Type-Ce-C,1,12,4/30/2019,"268 Johnson St, Los Angeles, CA 90001",
177035,Bose SoundSport Headphones,1,100,4/26/2019,"236 North St, Los Angeles, CA 90001",
177036,USB-C to Lightning Cable,2,15,4/27/2019,"125 Park St, San Francisco, CA 94016",
177037,24-inch Monitor,1,380,4/27/2019,"135 Jefferson St, San Francisco, CA 94016",
177038,iPhone 14 Pro Max,1,700,4/3/2019,"632 Sunset St, San Francisco, CA 94016",
177039,AAA Batteries (4-pack),1,3,4/26/2019,"167 2nd St, San Francisco, CA 94016",
177040,Samsung USB Type-C to Type-Ce-C,1,12,4/15/2019,"485 7th St, San Francisco, CA 94016",
177041,Wired Headphones,1,12,4/11/2019,"265 Spruce St, Atlanta, GA 30301",
177042,USB-C to Lightning Cable,1,15,4/24/2019,"876 Hill St, San Francisco, CA 94016",
177043,27in 4K Gaming Monitor,1,390,4/2/2019,"658 West St, New York City, NY 10001",
177044,AA Batteries (4-pack),1,4,4/1/2019,"817 4th St, Atlanta, GA 30301",
177045,Flatscreen TV,1,300,4/7/2019,"570 1st St, New York City, NY 10001",
177046,Galaxy S23 Ultra,1,400,4/29/2019,"406 12th St, Los Angeles, CA 90001",
177047,USB-C to Lightning Cable,1,15,4/13/2019,"258 Johnson St, New York City, NY 10001",
177048,Bose SoundSport Headphones,1,100,4/12/2019,"432 5th St, New York City, NY 10001",
177049,Wired Headphones,1,12,4/3/2019,"154 Dogwood St, San Francisco, CA 94016",
177050,Anker Soundcore Life 2 Neo,1,150,4/8/2019,"510 Elm St, Boston, MA 02215",
177051,Wired Headphones,2,12,4/7/2019,"777 Adams St, Boston, MA 02215",
177052,Samsung USB Type-C to Type-Ce-C,2,12,4/2/2019,"532 Walnut St, San Francisco, CA 94016",
177053,Wired Headphones,1,12,4/24/2019,"5 Adams St, Boston, MA 02215",
177054,Anker Soundcore Life 2 Neo,1,150,4/9/2019,"800 Jackson St, Atlanta, GA 30301",
177055,USB-C to Lightning Cable,1,15,4/9/2019,"59 Forest St, Atlanta, GA 30301",
177056,Flatscreen TV,1,300,4/20/2019,"180 9th St, San Francisco, CA 94016",
177057,Bose SoundSport Headphones,1,100,4/9/2019,"585 Cherry St, New York City, NY 10001",
177058,20in Monitor,1,110,4/7/2019,"144 Adams St, Los Angeles, CA 90001",
177059,AAA Batteries (4-pack),1,3,4/19/2019,"991 Spruce St, San Francisco, CA 94016",
177060,AA Batteries (4-pack),1,4,4/2/2019,"97 Wilson St, Boston, MA 02215",
177061,Bose SoundSport Headphones,1,100,4/9/2019,"913 North St, New York City, NY 10001",
177062,Anker Soundcore Life 2 Neo,1,150,4/27/2019,"60 Highland St, San Francisco, CA 94016",
177063,AAA Batteries (4-pack),1,3,4/5/2019,"489 Washington St, Los Angeles, CA 90001",
177064,Wired Headphones,1,12,4/2/2019,"216 12th St, Portland, OR 97035",
177065,AAA Batteries (4-pack),4,3,4/3/2019,"171 Madison St, Boston, MA 02215",
177066,MacBook Pro M2,1,1700,4/8/2019,"278 10th St, San Francisco, CA 94016",
177067,USB-C to Lightning Cable,1,15,4/24/2019,"575 South St, Boston, MA 02215",
177068,27in FHD Monitor,1,150,4/2/2019,"749 South St, Los Angeles, CA 90001",
177069,iPhone 14 Pro Max,1,700,4/17/2019,"295 Jackson St, Portland, OR 97035",
177070,Samsung USB Type-C to Type-Ce-C,1,12,4/17/2019,"687 Chestnut St, San Francisco, CA 94016",
177071,24-inch Monitor,1,380,4/22/2019,"149 Ridge St, San Francisco, CA 94016",
177072,iPhone 14 Pro Max,1,700,4/1/2019,"682 9th St, Portland, ME 04101",
177073,AA Batteries (4-pack),3,4,4/1/2019,"725 Elm St, San Francisco, CA 94016",
